mode,para_id,en,rep,span,span_why,aligned_grade,aligned_level,aligned_hit,contains_hit,decoy,followed_decoy
none,P276,defective interfering particle,결손간섭입자,결함 간섭 입자,ok,오답,-,False,False,,
none,P276,ancylostoma ceylanicum,실론구충,아닐로스토마 세일라니쿰,ok,오답,-,False,False,,
none,P276,pupillary seclusion,동공차단,동공 폐쇄,ok,오답,-,False,False,,
none,P277,mastadenitis,젖샘염,유선염,ok,정답(동의어),exact,True,True,,
none,P277,ophthalmologic surgical procedures,안과 수술방법,안과적 수술,ok,오답,-,False,False,,
none,P277,catatonic shizophrenia,긴장형 정신분열병,긴장성 분열증,ok,오답,-,False,False,,
none,P278,drug-induced,약물유발-,약물 유발성,ok,정답(대표),partial,True,False,,
none,P278,coalescent mastoiditis,융합꼭지돌기염,융합성 유양돌기염,ok,오답,-,False,False,,
none,P278,major calyx,큰콩팥잔,대신우,ok,오답,-,False,False,,
none,P279,bladder neck contracture,방광목 위축,방광경부 협착,ok,오답,-,False,False,,
none,P279,sign,징후,징후,ok,정답(대표),exact,True,True,,
none,P279,juvenile chronic iridocyclitis,연소성 만성 홍채섬모체염,소아 만성 홍채모양체염,ok,오답,-,False,False,,
none,P280,dural avf,경막의 동정맥루,경막 동정맥루,ok,정답(동의어),variant,True,True,,
none,P280,myoalbumin,근(육)알부민,마이오알부민,ok,오답,-,False,False,,
none,P280,hay asthma,건초천식,건초성 천식,ok,오답,-,False,False,,
none,P281,post-traumatic polyarthrosis,외상후 다발관절증,외상 후 다발성 관절증,ok,오답,-,False,False,,
none,P281,insular sclerosis,섬경화증,도장성 경화,ok,오답,-,False,False,,
none,P281,intestinal polypectomy,장 폴립 절제,장 폴립 절제술,ok,정답(대표),partial,True,True,,
none,P282,pubocapsular,두덩관절피막-,치골-관절낭,ok,오답,-,False,False,,
none,P282,substantia nigra,흑(색)질,흑질,ok,정답(대표),variant,True,False,,
none,P282,core decompression,중핵감압,중심부 감압술,ok,오답,-,False,False,,
none,P283,nonoperculated egg,무난개충란,비개구란,ok,오답,-,False,False,,
none,P283,transcervical thymectomy,자궁목 경유 가슴샘 절제,경경부 흉선절제술,ok,오답,-,False,False,,
none,P283,phospholipidemia,인지질혈증,인지질혈증,ok,정답(대표),exact,True,True,,
none,P284,infraction,균열골절,경색,ok,오답,-,False,False,,
none,P284,epilemmal termination,신경속막종말,경막 반사부,ok,오답,-,False,False,,
none,P284,hairy-cell leukemia,털세포백혈병,모세포 백혈병,ok,오답,-,False,False,,
none,P285,thyroid nodule,갑상선소결절,갑상선 결절,ok,오답,-,False,False,,
none,P285,paraphilia,성도착(증),성도착증,ok,정답(대표),partial,True,False,,
none,P285,antifibrinolysin,항섬유소용해소제,항섬유소용해제,ok,오답,-,False,False,,
none,P286,talipes calcaneus,발끝들린휜발증,족배근,ok,오답,-,False,False,,
none,P286,lyophobic,소액성,소수성,ok,오답,-,False,False,,
none,P286,long labor,지연 진통,지연되고 어려운 진통,ok,오답,-,False,False,,
none,P287,allocentric,타인중심-,타중심,ok,오답,-,False,False,,
none,P287,vegetant intravascular hemangioendothelioma,증식혈관내혈관내피종,증식성 혈관내 혈관내피종,ok,오답,-,False,False,,
none,P287,cervix dilatation,자궁경부개대,자궁경부 비정상 확장,ok,오답,-,False,False,,
none,P288,lobectomy of lung,폐엽 절제,폐 조직 엽절제술,ok,오답,-,False,False,,
none,P288,supratentorial neoplasms,천막위 신생물,대뇌종양,ok,오답,-,False,False,,
none,P288,basal seat,의치지지조직,기저 상태,ok,오답,-,False,False,,
none,P289,mongoloid slant,몽골인 모양 눈,안검열사(mongoloid slant),ok,오답,-,False,False,,
none,P289,internal carotid angiography,두경부동맥조영-내경동맥,내경동맥 혈관조영술,ok,오답,-,False,False,,
none,P289,bionator,바이오네이터,바이네이터,ok,오답,-,False,False,,
none,P290,syncytial,합포체-,동세포성,ok,오답,-,False,False,,
none,P290,tangential section,비스듬절단,접선 절편,ok,오답,-,False,False,,
none,P290,incisor tooth,절치,절치,ok,정답(대표),exact,True,True,,
none,P291,bird-shot chorioretinopathy,산탄맥락망막병(증),조막막염,ok,오답,-,False,False,,
none,P291,guinea pig,기니피그,기니피그,ok,정답(대표),exact,True,True,,
none,P291,multicystic kidney disease,다낭신장병,다낭성 신장 질환,ok,오답,-,False,False,,
none,P292,endometrial stromal sarcoma,자궁내막버팀질육종,자궁내막 간질 육종,ok,정답(동의어),variant,True,True,,
none,P292,voluntomotory,수의운동-,자발적,ok,오답,-,False,False,,
none,P292,m line,중간가로막,M 선,ok_nospace,오답,-,False,False,,
none,P293,turbidometric technique,혼탁도측정기법,비탁법,ok,오답,-,False,False,,
none,P293,retaining harness,장치유지,고정 해네스,ok,오답,-,False,False,,
none,P293,femur,넙다리뼈,대퇴골,ok,정답(동의어),exact,True,True,,
none,P294,sarcoma of lung,폐 육종,육종종,ok,오답,-,False,False,,
none,P294,hyposthenuric urine,저비중뇨,저비중뇨,ok,정답(대표),exact,True,True,,
none,P294,rhabdomyomyxoma,횡문근점액종,횡문근점액종,ok,정답(대표),exact,True,True,,
none,P295,menometrorrhagia,불규칙과다월경,월경과다 및 부정출혈,ok,오답,-,False,False,,
none,P295,tuning curve,동조곡선,튜닝 곡선,ok,오답,-,False,False,,
none,P295,horseshoe fistula,말발굽샛길,철상 누공,ok,오답,-,False,False,,
none,P296,ballism,도리깨질(증),발린증,ok,오답,-,False,False,,
none,P296,paraffinoma,파라핀종,파라핀종,ok,정답(대표),exact,True,True,,
none,P296,virgin population,무노출인구,미경험 집단,ok,오답,-,False,False,,
none,P297,esterapenia,에스테라아제감소,esterapenia,ok,오답,-,False,False,,
none,P297,reconstruction of thumb,엄지 손가락 재건,엄지 재건술,ok,오답,-,False,False,,
none,P297,analgesia dolorosa,무감각부위통증,진통성 통증,ok,오답,-,False,False,,
none,P298,cabot ring bodies,카보트고리소체,카봇 환,ok,오답,-,False,False,,
none,P298,paraduodenal fold,샘창자옆주름,십이지장곁 주름,ok,오답,-,False,False,,
none,P298,hemoglobin c,헤모글로빈C,헤모글로빈 C,ok,정답(대표),variant,True,True,,
none,P299,presence of mei,인공중이삽입물의 존재,지방 입자(mei)의 존재,ok,오답,-,False,False,,
none,P299,mamillitis,유두염,유두염,ok,정답(대표),exact,True,True,,
none,P299,oxyhydrocephalus,뾰족물머리증,산소수두증,ok,오답,-,False,False,,
none,P300,root resection,치근 절제술,근단 절제술,ok,오답,-,False,False,,
none,P300,breast stereotactic biopsy,유방 입체정위 생검술,유방 정위생검,ok,오답,-,False,False,,
none,P300,myotonic disorders,근긴장장애,강직성 근디스트로피 질환군,ok,오답,-,False,False,,
none,P301,ionometer,이온화선량계,이온측정기,ok,오답,-,False,False,,
none,P301,tingling,저림,저림,ok,정답(대표),exact,True,True,,
none,P301,first filial generation,일대잡종,제 1 자녀세대,ok_nospace,오답,-,False,False,,
none,P302,endosome,엔도솜,엔도좀,ok,오답,-,False,False,,
none,P302,mr mapping,자기공명지도화,MR 매핑,ok,오답,-,False,False,,
none,P302,hyposegmentation,저분절증,분절화 저하,ok,오답,-,False,False,,
none,P303,intermittent explosive disorder,간헐폭발병,간헐적 폭발 장애,ok,오답,-,False,False,,
none,P303,gastroenteritis paratyphosa,파라티푸스위창자염,장티푸스성 위장염,ok,오답,-,False,False,,
none,P303,fixator muscle,고정근육,고정근군,ok,오답,-,False,False,,
none,P304,sao paulo fever,상파울로열,상파울루 열병,ok,오답,-,False,False,,
none,P304,palpating,촉진하기,촉진할 때,ok,오답,-,False,False,,
none,P304,balloon kyphoplasty,풍선 척추성형,풍선 척추성형술,ok,정답(대표),partial,True,True,,
none,P305,assess breastfeeding support,모유수유지지 사정,모유 수유 지원을 평가하는,ok,오답,-,False,False,,
none,P305,monopolar depression,단극성 우울병,단극성 우울증,ok,오답,-,False,False,,
none,P305,positioned flap,판막이동수술,고정된 피판,ok,오답,-,False,False,,
none,P306,prandial,식사-,식사 관련,ok,정답(대표),partial,True,False,,
none,P306,acanthamoeba keratitis,가시아메바각막염,아칸타메바 각막염,ok,오답,-,False,False,,
none,P306,adjustable suture,조정봉합,조절 가능한 봉합술,ok,오답,-,False,False,,
none,P307,hyperosmolar nonketotic coma,고삼투압성비케토산성혼수,고삼투압성 비케톤성 혼수,ok,오답,-,False,False,,
none,P307,gracilis muscle,두덩정강근,박근,ok,정답(동의어),exact,True,True,,
none,P307,lobomycosis,로보진균증,로보미코시스,ok,오답,-,False,False,,
none,P308,flat position,앙와위,반듯한 자세,ok,오답,-,False,False,,
none,P308,plantar flexion,발바닥쪽 굽힘,저측 굴곡,ok,오답,-,False,False,,
none,P308,status thymicus,가슴샘체질,흉선 중증 상태,ok,오답,-,False,False,,
none,P309,septal angle,코중격각,비강각,ok,오답,-,False,False,,
none,P309,dementia in hypercalcaemia,과칼슘혈증에서의 치매,고칼슘혈증에 동반된 치매,ok,오답,-,False,False,,
none,P309,teach personal care,개인간호 교육,개인 위생 관리 기술을 교육,ok,오답,-,False,False,,
none,P310,interoceptive,내수용-,내장 감각,ok,오답,-,False,False,,
none,P310,multicystic renal dysplasia,다낭성 신장의 형성이상,다낭성 신 이형성증,ok,오답,-,False,False,,
none,P310,fecal concentration,대변농축(법),변의 농도,ok,오답,-,False,False,,
none,P311,in utero,자궁내,자궁 내,ok,정답(대표),variant,True,True,,
none,P311,bidiscoidal placenta,두원반태반,양엽 태반,ok,오답,-,False,False,,
none,P311,high-tension pulse,고긴장맥박,고장력 맥박,ok,오답,-,False,False,,
none,P312,idiopathic hemihypertrophy,특발성 편측비대증,특발성 반비대,ok,오답,-,False,False,,
none,P312,skull view,두부촬영,두개골 촬영,ok,오답,-,False,False,,
none,P312,general microbiology test,일반미생물 검사,일반 미생물 검사,ok,정답(대표),variant,True,True,,
none,P313,tufting enteropathy,터프팅장증,터프팅 장병증,ok,오답,-,False,False,,
none,P313,supraduodenal artery,샘창자위동맥,십이지장상 동맥,ok,정답(동의어),variant,True,True,,
none,P313,exteroceptive stimulus,외수용자극,외부 자극,ok,오답,-,False,False,,
none,P314,reciprocal shaker,왕복진탕기,왕복 진탕기,ok,정답(대표),variant,True,True,,
none,P314,potential doubling time,잠재배가시간,잠재적 세포 배가 시간,ok,오답,-,False,False,,
none,P314,staphylococcus epidermidis,표피포도알균,표피포도상구균,ok,오답,-,False,False,,
none,P315,rodenticide,살서제,살서제,ok,정답(대표),exact,True,True,,
none,P315,cataract ou,두눈 백내장,양안 백내장,ok,오답,-,False,False,,
none,P315,wry neck,기운목,사경,ok,정답(동의어),exact,True,True,,
none,P316,curvature of spine,척주굽이,척추 만곡,ok,오답,-,False,False,,
none,P316,cardiocele,심장류,심장탈출증,ok,오답,-,False,False,,
none,P316,hyperreninemia,과레닌혈증,고레닌혈증,ok,오답,-,False,False,,
none,P317,sp crown setting,스테인레스금관 합착,sp crown,ok,오답,-,False,False,,
none,P317,calomel,감홍,칼로멜,ok,오답,-,False,False,,
none,P317,fiberoptic endoscopic,광섬유내시경,섬유내시경,ok,오답,-,False,False,,
none,P318,ventriculopleural anastomosis,뇌실가슴막 연결,뇌실-흉막 문합술,ok,오답,-,False,False,,
none,P318,laryngeal nodule,후두결절,후두 결절,ok,정답(대표),variant,True,True,,
none,P318,hbab,간염 B형 표면항체,hbab,ok,오답,-,False,False,,
none,P319,arthroplasty of foot,발의 관절 성형,족부 관절성형술,ok,오답,-,False,False,,
none,P319,perianal haematoma,항문주위혈종,항문 주위 혈종,ok,정답(대표),variant,True,True,,
none,P319,lichen planus tropicus,열대성 편평태선,열대성 편평태선,ok,정답(대표),exact,True,True,,
none,P320,comparator,비교측정기,대조약,ok,오답,-,False,False,,
none,P320,menstrual irregularity,월경불규칙,월경 불순,ok,정답(동의어),variant,True,True,,
none,P320,wrist joint,요골수근관절,손목 관절,ok,오답,-,False,False,,
none,P321,third ventricle structure,제3뇌구조,제 3 뇌실 구조,ok_nospace,오답,-,False,False,,
none,P321,reactive,반응성-,반응성,ok,정답(동의어),exact,True,True,,
none,P321,medullary canal,골수공간,척수관,ok,오답,-,False,False,,
none,P322,fall risk deteriorated,낙상 위험성 악화됨,낙상 위험이 유의하게 악화된,ok,오답,-,False,False,,
none,P322,salpingography and plasty,난관조영촬영 및 개통술,난관조영술 및 성형술,ok,오답,-,False,False,,
none,P322,abortive prophage,불완전프로파지,중단형 프로파지,ok,오답,-,False,False,,
none,P323,radionuclide angiocardiography,방사성핵종심(장)혈관조영(술),방사성 동위원소 혈관조영술,ok,오답,-,False,False,,
none,P323,nerve root injury,척추 신경뿌리의 손상,신경근 손상,ok,오답,-,False,False,,
none,P324,sialodochoplasty,침샘관성형(술),타액관성형술,ok,정답(동의어),partial,True,False,,
none,P324,plasmablastic lymphoma,형질모세포성 림프종,형질모세포성 림프종,ok,정답(대표),exact,True,True,,
none,P325,assess enema,관장 사정,관장 투여 프로토콜을 평가할,ok,오답,-,False,False,,
none,P325,periodic rhinitis,주기코염,주기적 비염,ok,오답,-,False,False,,
none,P325,echinocyte,톱니적혈구,에키노사이트,ok,오답,-,False,False,,
none,P326,polyneuralgia,다발신경통,다발성 신경통,ok,오답,-,False,False,,
none,P326,dromotropic,전도영향성-,드로모트로픽,ok,오답,-,False,False,,
none,P326,altimeter sickness,고산병,고산병,ok,정답(대표),exact,True,True,,
none,P327,gastradenitis,위샘염,위선염,ok,오답,-,False,False,,
none,P327,near field potential,근접부위전위,근접장 전위,ok,오답,-,False,False,,
none,P327,auriscope,이경,이경,ok,정답(대표),exact,True,True,,
none,P328,self-care deficit,자가간호결핍,자가 간호 결핍,ok,정답(대표),variant,True,True,,
none,P328,laryngotracheal stenosis,후두기관협착(증),후두기관 협착,ok,정답(대표),variant,True,False,,
none,P328,deuterium,중수소,중수소,ok,정답(대표),exact,True,True,,
none,P329,dialysis adequacy,투석충분도,투석 적절성,ok,오답,-,False,False,,
none,P329,non-infected,감염되지않은,감염되지 않은,ok,정답(대표),variant,True,True,,
